2018-07-27,bell stock slump twitter earnings gdp data stock ended week downbeat note despite strong showing amazon com,1.0,-1.0,0.22
2018-08-18,loop capital raised price objective amazon com gave stock buy rating research report friday april th,1.0,1.0,0.102
2018-08-18,piper jaffray company raised price objective amazon com gave stock overweight rating research report tuesday july th,1.0,1.0,0.089
2018-08-18,morgan stanley set price objective amazon com gave stock buy rating research report saturday june th,1.0,1.0,0.102
2018-08-18,valuengine lowered amazon com buy rating hold rating research report thursday august nd,1.0,1.0,0.12
2018-08-18,finally jefferies financial group restated buy rating share amazon com research report monday july th,1.0,1.0,0.231
2018-08-18,two analyst rated stock hold rating fifty assigned buy rating one given strong buy rating company stock,1.0,1.0,0.171
2018-08-18,ledyard national bank increased position amazon com th quarter,1.0,1.0,0.352
2018-08-18,ledyard national bank owns share e commerce giant stock worth buying additional share period,1.0,1.0,0.387
2018-08-18,fintrust investment advisory service llc increased position amazon com th quarter,1.0,1.0,0.297
2018-08-18,fintrust investment advisory service llc owns share e commerce giant stock worth buying additional share period,1.0,1.0,0.344
2018-08-18,bought new position amazon com th quarter worth approximately,1.0,1.0,0.34
2018-08-18,matisse capital increased position amazon com th quarter,1.0,1.0,0.388
2018-08-18,matisse capital owns share e commerce giant stock worth buying additional share period,1.0,1.0,0.412
2018-08-18,finally dimension capital management llc increased position amazon com th quarter,1.0,1.0,0.297
2018-08-18,dimension capital management llc owns share e commerce giant stock worth buying additional share period,1.0,1.0,0.364
2018-08-18,amazon com company profile amazon com inc engages retail sale consumer product subscription north america internationally,1.0,1.0,0.293
2018-08-18,amazon pioneered e commerce stole significant market share traditional retailer one world largest retailer,1.0,1.0,0.363
2018-08-18,amazon pioneered cloud service stole significant market share traditional player world largest cloud company,1.0,1.0,0.341
2018-08-18,amazon attempting pioneer omni channel commerce grocery sector,1.0,1.0,0.195
2018-08-18,history repeat amazon steal significant market share traditional grocer eventually become one world largest grocer,1.0,1.0,0.286
2018-08-18,indeed successive disruption allowed amazon maintain roughly plus revenue growth rate decade,1.0,1.0,0.379
2018-08-18,anything pace amazon disruption picking,1.0,1.0,0.236
2018-08-18,amazon keep disrupting type relentless com,1.0,1.0,0.42
2018-08-18,way back day amazon idea founder jeff bezos thought naming company relentless,1.0,1.0,0.225
2018-08-18,anyone familiar company amazon relentless synonymous,0.0,1.0,0.42
2018-08-18,bezos company nothing short relentless pursuit dominating multiple market online retail video streaming cloud service offline retail,0.0,-1.0,0.257
2018-08-18,instead look like amazon take pursuit next level,1.0,1.0,0.412
2018-08-18,track record stand anything amazon continue relentless likely aggressively pursue several disruption,1.0,1.0,0.185
2018-08-18,era amazon disruption far,1.0,1.0,0.274
2018-08-18,amazon stock keep powering higher long amazon keep disrupting amzn stock head higher,1.0,1.0,0.236
2018-08-18,disruption give amazon much firepower grow long term keep growth rate high mature business slow,1.0,1.0,0.345
2018-08-18,compare broker example amazon online retail business naturally slowing due scale,0.0,1.0,0.145
2018-08-18,word amazon keep growing define exclusively e commerce company,0.0,1.0,0.362
2018-08-18,instead technology company finger tip essentially every industry matter,0.0,1.0,0.121
2018-08-18,put together amazon addressable market trillion plus growing,0.0,1.0,0.362
2018-08-18,bottom line amzn stock long amazon keep disrupting amzn stock head higher,1.0,1.0,0.134
2018-08-18,come point valuation legitimate concern business,1.0,1.0,0.05
2018-08-18,long amazon keep disrupting point,1.0,1.0,0.298
2018-08-18,article printed investorplace medium http investorplace com amazon stock keep winning long keep disrupting,1.0,1.0,0.298
2018-08-19,lede working last dossier clever effective winning pattern p using option today examine similar approach amazon com nasdaq amzn,1.0,1.0,0.444
2018-08-19,tap see back test finally completeness last year tap see back test try simply used trade machine custom strategy builder,1.0,1.0,0.05
2018-08-19,become expert strategy building watching video accessed link directly custom strategy button,1.0,1.0,0.05
2018-08-19,custom strategy used p used amazon,0.0,1.0,0.298
2018-08-19,tap link become option expert,1.0,1.0,0.05
2018-08-20,company still sell dvrs including voice controlled k bolt age streaming video tech giant worth fraction era market cap,1.0,1.0,0.101
2018-08-20,amazon frank would connect wirelessly amazon fire tv streamer would allow user stream recorded video smartphone could watch convenience,1.0,1.0,0.233
2018-08-20,frank would put amazon direct competition tivo service like slingbox,0.0,1.0,0.344
2018-08-20,bloomberg source say amazon tivo equivalent cooked company infamous lab r facility,1.0,1.0,0.145
2018-08-20,team developed key hardware amazon including kindle e reader kindle fire tablet fire tv video streamer amazon echo smart speaker,1.0,1.0,0.245
2018-08-20,bloomberg also note amazon decided whether pull trigger frank possible project may never see light day,1.0,1.0,0.102
2018-08-20,still news amazon frank enough jolt tivo stock investor reacted possibility giant tech company invading tivo market,1.0,1.0,0.096
2018-08-20,would amazon want take tivo question asked would amzn release amazon tivo competitor like consumer snapping dvrs day,1.0,1.0,0.34
2018-08-20,amazon may simple adding yet another component tie consumer goal hub smart home,1.0,1.0,0.286
2018-08-20,information could help company choose new original video release,1.0,1.0,0.417
2018-08-20,company manufacturing relationship scale amazon frank could undoubtedly produced low cost,0.0,-1.0,0.164
2018-08-20,bloomberg source say amazon looking add additional television manufacturing partner bring integrated fire tv service consumer,0.0,-1.0,0.133
2018-08-20,whatever come amazon frank fire tv integration plan one thing clear amzn continues determined living room,1.0,1.0,0.318
2018-08-20,article printed investorplace medium http investorplace com amazon frank report sends tivo stock tumbling,1.0,1.0,0.116
2018-08-20,billion away nine zero amzn stock need increase become second public company hit exclusive market cap,1.0,1.0,0.213
2018-08-20,logical question ask amazon hit trillion,0.0,1.0,0.254
2018-08-20,instead consider amazon might look like company hit trillion,0.0,1.0,0.375
2018-08-20,surge corporate spinoffs come shareholder activist investor like nelson peltz carl icahn make case business worth separately together,1.0,1.0,0.216
2018-08-20,know conglomerate least conglomerate like activist investor start calling company breakup,1.0,1.0,0.2
2018-08-20,investor business daily ran piece digital conglomerate like amazon,1.0,1.0,0.375
2018-08-20,amazon core evolved something much amorphous conglomerate world first true industry agnostic platform ecosystem loose thread argued february,1.0,1.0,0.191
2018-08-20,company growing portfolio public private investment,1.0,1.0,0.254
2018-08-20,kim noted two year amazon investment portfolio grown billion,1.0,1.0,0.175
2018-08-20,one two investment manager todd comb read much page day effort find next great business trend make berkshire hathaway whole better,1.0,1.0,0.269
2018-08-20,billionaire become billionaire first place,1.0,1.0,0.05
2018-08-20,got trillion market cap amazon going get trillion owning global e commerce,0.0,1.0,0.145
2018-08-20,unlike berkshire hathaway e commerce business getting big piece one pie government like,1.0,1.0,0.185
2018-08-20,something change amazon legitimately risk forced breakup u,1.0,1.0,0.157
2018-08-20,might work see amazon choice,1.0,1.0,0.298
2018-08-20,article printed investorplace medium http investorplace com forget trillion amzn hit trillion date,0.0,-1.0,0.137
2018-08-21,tesla stock might stuck place elon musk stay mum going private consumer edge research downgraded tesla arguing share rangebound still comparing tech giant like apple amazon,1.0,1.0,0.198
2018-08-21,amazon website say k k based revenue employee worst part amazon chooses much pay per delivery,0.0,-1.0,0.291
2018-08-21,amazon pay per delivery jan st make k per year screwed,1.0,1.0,0.128
2018-08-22,amazon grocery aws could keep share rising mkm partner analyst called amazon best long term growth investment available investor today,1.0,1.0,0.453
2018-08-22,condo skyscraper planned chromer building property former site amazon office elysian bar,0.0,1.0,0.134
2018-08-22,exclusive amazon add space market st san francisco,1.0,1.0,0.348
2018-08-22,amazon amzn gain market dip know,1.0,1.0,0.56
2018-08-22,target ring e commerce growth latest quarter,0.0,1.0,0.342
2018-08-22,amazon could worth trillion analyst say,0.0,1.0,0.474
2018-08-22,nvidia competing best customer,1.0,1.0,0.583
2018-08-22,need amazon torch post item full desciption leave price,1.0,1.0,0.172
2018-08-23,sec eas corporate filing may help investor sec gave company break certain filing requirement alteration could cause problem,0.0,-1.0,0.12
2018-08-23,amazon getting started grocery,1.0,1.0,0.362
2018-08-23,alibaba tmall com reign king chinese e commerce,1.0,1.0,0.05
2018-08-23,amazon go face rivalry zippin,1.0,1.0,0.298
2018-08-23,alibaba take page amazon playbook cloud computing,0.0,1.0,0.221
2018-08-23,complete list store sears closing,1.0,1.0,0.05
2018-08-23,read amazon first known online job listing posted jeff bezos,0.0,1.0,0.159
2018-08-23,alibaba growth prof true amazon china,0.0,1.0,0.703
2018-08-23,apple finally valued like tech company,1.0,1.0,0.574
2018-08-23,amazon expands san francisco office tower,1.0,1.0,0.437
2018-08-23,struggling company retreat mode,0.0,-1.0,0.424
2018-08-23,jefferies say buy consumer stock due rising wage including amazon,1.0,1.0,0.159
2018-08-23,theater stock trouble amazon target landmark,0.0,-1.0,0.31
2018-08-23,walmart going market completely dominated amazon,1.0,1.0,0.283
2018-08-23,little literary fiction nonfiction imprint amazon publishing publish u congresswoman jonestown massacre survivor jackie speiers memoir undaunted business,1.0,1.0,0.219
2018-08-23,zacks analyst blog highlight target walmart amazon home depot nordstrom,1.0,1.0,0.339
2018-08-23,jonathan aberman mood c region business community faint optimism,0.0,1.0,0.333
2018-08-23,scott davis aug rd united american security inc,0.0,1.0,0.464
2018-08-23,b uas asset management decreased position share amazon com inc,0.0,1.0,0.516
2018-08-23,nasdaq amzn st quarter according company recent f filing security exchange commission,0.0,1.0,0.194
2018-08-23,amazon com make approximately united american security inc,1.0,1.0,0.58
2018-08-23,b uas asset management holding amazon com worth end recent reporting period,1.0,1.0,0.433
2018-08-23,lifted holding amazon com th quarter,1.0,1.0,0.254
2018-08-23,fisher asset management llc lifted holding amazon com st quarter,0.0,1.0,0.344
2018-08-23,fisher asset management llc owns share e commerce giant stock worth buying additional share period,1.0,1.0,0.468
2018-08-23,manufacturer life insurance company lifted holding amazon com th quarter,1.0,1.0,0.159
2018-08-23,manufacturer life insurance company owns share e commerce giant stock worth buying additional share period,1.0,1.0,0.364
2018-08-23,finally swiss national bank lifted holding amazon com th quarter,1.0,1.0,0.159
2018-08-23,swiss national bank owns share e commerce giant stock worth buying additional share period,1.0,1.0,0.387
2018-08-23,get amazon com alert share amazon com stock opened thursday,1.0,1.0,0.565
2018-08-23,amazon com nasdaq amzn last issued earnings result thursday july th,1.0,1.0,0.145
2018-08-23,e commerce giant reported eps quarter beating analyst consensus estimate,1.0,-1.0,0.273
2018-08-23,period previous year company posted eps,1.0,1.0,0.05
2018-08-23,several brokerage commented amzn,1.0,1.0,0.05
2018-08-23,jefferies financial group reaffirmed buy rating share amazon com report thursday,1.0,1.0,0.302
2018-08-23,mkm partner boosted price objective amazon com gave company buy rating research note wednesday,1.0,1.0,0.259
2018-08-23,jmp security reissued buy rating issued price objective share amazon com research note monday,1.0,1.0,0.364
2018-08-23,oppenheimer reissued buy rating share amazon com research note friday august th,1.0,1.0,0.281
2018-08-23,finally macquarie reissued buy rating share amazon com research note wednesday august th,1.0,1.0,0.262
2018-08-23,two research analyst rated stock hold rating fifty given buy rating one given strong buy rating company,1.0,1.0,0.171
2018-08-23,amazon com currently consensus rating buy average target price,1.0,1.0,0.175
2018-08-23,amazon com news cfo brian,1.0,1.0,0.298
2018-08-23,following completion sale chief financial officer directly owns share company stock valued approximately,0.0,1.0,0.317
2018-08-23,sale disclosed filing security exchange commission accessible sec website,0.0,1.0,0.231
2018-08-23,following sale director directly owns share company stock valued,0.0,1.0,0.421
2018-08-23,insider sold total share company stock valued last ninety day,1.0,1.0,0.389
2018-08-23,adam dyson aug rd moneta group investment advisor llc grew position share amazon com inc,1.0,1.0,0.231
2018-08-23,nasdaq amzn st quarter according company recent form f filing security exchange commission,0.0,1.0,0.179
2018-08-23,fund owned share e commerce giant stock acquiring additional share period,1.0,1.0,0.355
2018-08-23,moneta group investment advisor llc holding amazon com worth recent sec filing,1.0,1.0,0.265
2018-08-23,mackay shield llc bought new position share amazon com first quarter valued,1.0,1.0,0.43
2018-08-23,bought new position amazon com fourth quarter worth,1.0,1.0,0.375
2018-08-23,dimensional fund advisor lp raised stake amazon com first quarter,1.0,1.0,0.159
2018-08-23,dimensional fund advisor lp owns share e commerce giant stock worth buying additional share last quarter,1.0,1.0,0.344
2018-08-23,alkeon capital management llc raised stake amazon com fourth quarter,1.0,1.0,0.159
2018-08-23,alkeon capital management llc owns share e commerce giant stock worth buying additional share last quarter,1.0,1.0,0.344
2018-08-23,bought new position amazon com first quarter worth,1.0,1.0,0.375
2018-08-23,get amazon com alert news ceo jeffrey,1.0,1.0,0.438
2018-08-23,following sale chief executive officer owns share company valued,0.0,1.0,0.421
2018-08-23,company market cap billion pe ratio peg ratio beta,0.0,-1.0,0.05
2018-08-23,amazon com nasdaq amzn last posted quarterly earnings result thursday july th,1.0,1.0,0.134
2018-08-23,e commerce giant reported eps quarter beating zacks consensus estimate,1.0,-1.0,0.273
2018-08-23,firm revenue billion quarter compared analyst expectation billion,0.0,-1.0,0.05
2018-08-23,quarter prior year company posted earnings per share,0.0,1.0,0.239
2018-08-23,equity analyst predict amazon com inc,1.0,1.0,0.254
2018-08-23,loop capital increased price target share amazon com gave stock buy rating research note friday april th,1.0,1.0,0.3
2018-08-23,piper jaffray company increased price target share amazon com gave stock overweight rating research note tuesday july th,1.0,1.0,0.267
2018-08-23,valuengine downgraded share amazon com buy rating hold rating research note thursday august nd,1.0,1.0,0.245
2018-08-23,reissued buy rating share amazon com research note tuesday august th,1.0,1.0,0.302
2018-08-23,finally morgan stanley set price target share amazon com gave stock buy rating research note saturday june th,1.0,1.0,0.196
2018-08-23,two equity research analyst rated stock hold rating fifty assigned buy rating one assigned strong buy rating company,1.0,1.0,0.163
2018-08-23,amazon com presently average rating buy consensus target price,1.0,1.0,0.175
2018-08-23,featured article short selling want see hedge fund holding amzn visit holdingschannel com get latest f filing insider trade amazon com inc,1.0,1.0,0.136
2018-08-24,retail way big retailer q online omnichannel execution boosted result company clear pricing advantage according morgan stanley,1.0,1.0,0.353
2018-08-24,amazon stealing market share facebook google,1.0,1.0,0.368
2018-08-24,better buy apple aapl v amazon amzn stock,1.0,1.0,0.479
2018-08-24,retail sector see resurgence despite amazon effect fear fox business,0.0,-1.0,0.125
2018-08-24,video game company grab two building mission street big expansion,1.0,1.0,0.05
2018-08-24,army set new command focused future war located austin texas,1.0,1.0,0.179
2018-08-24,u call foreign mail system unfair surprise win amazon,1.0,1.0,0.517
2018-08-24,amd dethrones amazon investor money flow,0.0,1.0,0.254
2018-08-24,amazon stock cant go much highercan,0.0,1.0,0.254
2018-08-24,amazon recruit army online cheerleader tweet company working condition,1.0,1.0,0.34
2018-08-24,zacks analyst blog highlight amazon com apple nvidia mosaic apache,1.0,1.0,0.339
2018-08-24,zacks investment idea feature highlight apple amazon alphabet microsoft,0.0,1.0,0.369
2018-08-24,u company investing tomorrow big idea,1.0,1.0,0.05
2018-08-24,jd com business grew last quarter,1.0,1.0,0.05
2018-08-24,gulch developer discussion possible fortune corporation amazon,1.0,1.0,0.221
2018-08-24,jim brewer aug th investor purchased share amazon com inc,1.0,1.0,0.328
2018-08-24,stock tracked amazon com nd highest net flow day,1.0,1.0,0.175
2018-08-24,amazon com traded day closed specifically ceo andrew r,1.0,1.0,0.195
2018-08-24,transaction disclosed legal filing security exchange commission available sec website,0.0,1.0,0.328
2018-08-24,following sale director owns share company valued approximately,0.0,1.0,0.459
2018-08-24,insider sold share company stock worth last day,1.0,1.0,0.406
2018-08-24,several equity research analyst recently issued report company,1.0,1.0,0.05
2018-08-24,oppenheimer restated buy rating share amazon com report friday august th,1.0,1.0,0.302
2018-08-24,macquarie restated buy rating share amazon com report friday june nd,1.0,1.0,0.302
2018-08-24,zacks investment research upgraded amazon com hold rating buy rating set price objective stock report tuesday july st,1.0,1.0,0.091
2018-08-24,jmp security restated buy rating share amazon com report thursday june st,1.0,1.0,0.412
2018-08-24,finally canaccord genuity restated buy rating set price objective previously share amazon com report friday april th,1.0,1.0,0.206
2018-08-24,two investment analyst rated stock hold rating forty nine issued buy rating one given strong buy rating company stock,1.0,1.0,0.155
2018-08-24,get amazon com alert company debt equity ratio current ratio quick ratio,1.0,1.0,0.253
2018-08-24,e commerce giant reported eps quarter beating consensus estimate,1.0,-1.0,0.3
2018-08-24,company revenue billion quarter compared analyst estimate billion,0.0,-1.0,0.05
2018-08-24,period last year company posted earnings per share,1.0,1.0,0.239
2018-08-24,analyst anticipate amazon com inc,0.0,1.0,0.298
2018-08-24,guidant wealth advisor grew stake share amazon com second quarter,0.0,1.0,0.504
2018-08-24,guidant wealth advisor owns share e commerce giant stock valued acquiring additional share last quarter,1.0,1.0,0.512
2018-08-24,taylor hoffman wealth management acquired new stake share amazon com fourth quarter valued,1.0,1.0,0.526
2018-08-24,acquired new stake share amazon com fourth quarter valued,1.0,1.0,0.531
2018-08-24,lee financial co grew stake share amazon com first quarter,1.0,1.0,0.328
2018-08-24,lee financial co owns share e commerce giant stock valued acquiring additional share last quarter,1.0,1.0,0.399
2018-08-24,finally point asia hong kong ltd acquired new stake share amazon com first quarter valued,1.0,1.0,0.362
2018-08-24,amazon com nasdaq amzn amazon com inc engages retail sale consumer product subscription north america internationally,1.0,1.0,0.293
2018-08-24,alibaba growth prof true amazon china finance yahoo com several brokerage issued report amzn,1.0,1.0,0.392
2018-08-24,oppenheimer reissued buy rating share amazon com report friday august th,1.0,1.0,0.302
2018-08-24,macquarie reissued buy rating share amazon com report friday june nd,1.0,1.0,0.302
2018-08-24,zacks investment research raised share amazon com hold rating buy rating set price target stock report tuesday july st,1.0,1.0,0.187
2018-08-24,jmp security reissued buy rating share amazon com report thursday june st,1.0,1.0,0.412
2018-08-24,finally canaccord genuity restated buy rating issued target price previously share amazon com research note friday april th,1.0,1.0,0.196
2018-08-24,two analyst rated stock hold rating fifty assigned buy rating one assigned strong buy rating company,1.0,1.0,0.18
2018-08-24,amazon com presently consensus rating buy consensus price target,1.0,1.0,0.175
2018-08-24,share company stock exchanged compared average volume,1.0,1.0,0.268
2018-08-24,amazon com one year low one year high,1.0,1.0,0.173
2018-08-24,amazon com nasdaq amzn last posted earnings result thursday july th,1.0,1.0,0.145
2018-08-24,amazon com revenue quarter compared quarter last year,1.0,1.0,0.195
2018-08-24,analyst predict amazon com post eps current year,1.0,1.0,0.195
2018-08-24,amazon com news svp david zapolsky sold share company stock transaction occurred wednesday august th,1.0,1.0,0.231
2018-08-24,following completion transaction senior vice president owns share company stock valued approximately,0.0,1.0,0.338
2018-08-24,wilke sold share company stock transaction occurred monday august th,1.0,1.0,0.196
2018-08-24,following transaction chief executive officer directly owns share company stock valued approximately,0.0,1.0,0.338
2018-08-25,amazon effect could impact inflation dynamic paper,0.0,1.0,0.462
2018-08-25,forget amazon watch digital retail company instead,0.0,-1.0,0.221
2018-08-25,amazon effect may make central bank job harder jackson hole,1.0,1.0,0.159
2018-08-25,level shit get real gamble long battle bow coming duriel bitch bowe upgrade help greatly highly recommend,0.0,-1.0,0.36
2018-08-26,tech company spending million secure transport top exec,0.0,1.0,0.412
2018-08-26,apple old news next trillion company,0.0,-1.0,0.05
2018-08-26,adam dyson aug th tikvah management llc grew position share amazon com inc,0.0,1.0,0.262
2018-08-26,institutional investor owned share e commerce giant stock buying additional share period,1.0,1.0,0.328
2018-08-26,amazon com account tikvah management llc holding making stock biggest holding,1.0,1.0,0.145
2018-08-26,tikvah management llc holding amazon com worth recent sec filing,1.0,1.0,0.31
2018-08-26,institutional investor also recently made change position company,1.0,1.0,0.05
2018-08-26,picton mahoney asset management lifted holding amazon com th quarter,0.0,1.0,0.344
2018-08-26,picton mahoney asset management owns share e commerce giant stock worth purchasing additional share last quarter,1.0,1.0,0.444
2018-08-26,acquired new stake amazon com th quarter worth approximately,1.0,1.0,0.34
2018-08-26,finally welch group llc lifted holding amazon com th quarter,1.0,1.0,0.159
2018-08-26,welch group llc owns share e commerce giant stock worth purchasing additional share last quarter,1.0,1.0,0.364
2018-08-26,get amazon com alert amazon com news ceo jeffrey,1.0,1.0,0.483
2018-08-26,wilke sold share company stock transaction dated monday august th,1.0,1.0,0.196
2018-08-26,following sale chief executive officer owns share company valued approximately,0.0,1.0,0.389
2018-08-26,transaction disclosed filing security exchange commission available link,0.0,1.0,0.255
2018-08-26,insider sold total share company stock worth last quarter,1.0,1.0,0.369
2018-08-26,amazon com nasdaq amzn last released quarterly earnings result thursday july th,1.0,1.0,0.134
2018-08-26,firm revenue billion quarter compared analyst estimate billion,0.0,-1.0,0.05
2018-08-26,quarter previous year company posted eps,0.0,-1.0,0.05
2018-08-26,equity research analyst expect amazon com inc,1.0,1.0,0.221
2018-08-26,bidaskclub raised amazon com buy rating strong buy rating report thursday may st,1.0,1.0,0.312
2018-08-26,jefferies financial group reaffirmed buy rating issued price objective share amazon com report friday august th,1.0,1.0,0.218
2018-08-26,oppenheimer reaffirmed buy rating share amazon com report friday august th,1.0,1.0,0.302
2018-08-26,royal bank canada reaffirmed buy rating share amazon com report monday july th,1.0,1.0,0.262
2018-08-26,finally zacks investment research raised amazon com hold rating buy rating set price objective company report tuesday july th,1.0,1.0,0.086
2018-08-26,two analyst rated stock hold rating forty nine assigned buy rating one given strong buy rating company stock,1.0,1.0,0.163
2018-08-26,company average rating buy average target price,1.0,1.0,0.05
2018-08-26,adam dyson aug th beck capital management llc cut stake share amazon com inc,1.0,1.0,0.229
2018-08-26,firm owned share e commerce giant stock selling share period,1.0,1.0,0.386
2018-08-26,amazon com make beck capital management llc portfolio making stock nd largest holding,1.0,1.0,0.124
2018-08-26,beck capital management llc holding amazon com worth recent sec filing,1.0,1.0,0.286
2018-08-26,institutional investor hedge fund also recently made change position company,1.0,1.0,0.05
2018-08-26,picton mahoney asset management lifted stake share amazon com th quarter,0.0,1.0,0.444
2018-08-26,picton mahoney asset management owns share e commerce giant stock valued purchasing additional share period,1.0,1.0,0.495
2018-08-26,lifted stake share amazon com th quarter,1.0,1.0,0.438
2018-08-26,owns share e commerce giant stock valued purchasing additional share period,1.0,1.0,0.51
2018-08-26,purchased new position share amazon com th quarter valued approximately,1.0,1.0,0.493
2018-08-26,finally welch group llc lifted stake share amazon com th quarter,1.0,1.0,0.302
2018-08-26,welch group llc owns share e commerce giant stock valued purchasing additional share period,1.0,1.0,0.422
2018-08-26,get amazon com alert news director judith,1.0,1.0,0.438
2018-08-26,following completion transaction chief executive officer owns share company stock valued approximately,0.0,1.0,0.338
2018-08-26,insider sold share company stock valued last day,1.0,1.0,0.459
2018-08-26,e commerce giant reported earnings per share quarter topping thomson reuters consensus estimate,1.0,1.0,0.167
2018-08-26,company revenue year year basis,1.0,1.0,0.05
2018-08-26,research analyst anticipate amazon com inc,0.0,1.0,0.254
2018-08-26,number research firm recently commented amzn,1.0,1.0,0.206
2018-08-26,nomura restated buy rating share amazon com research note friday july th,1.0,1.0,0.281
2018-08-26,canaccord genuity raised target price amazon com gave company buy rating research note friday july th,1.0,1.0,0.102
2018-08-26,morgan stanley restated buy rating share amazon com research note wednesday july th,1.0,1.0,0.262
2018-08-26,royal bank canada restated rating share amazon com research note wednesday july th,1.0,1.0,0.262
2018-08-26,finally macquarie restated buy rating share amazon com research note friday july th,1.0,1.0,0.262
2018-08-26,two equity research analyst rated stock hold rating forty nine issued buy rating one issued strong buy rating company,1.0,1.0,0.155
2018-08-26,company presently average rating buy consensus target price,1.0,1.0,0.05
2018-08-26,featured story price earnings ratio pe want see hedge fund holding amzn visit holdingschannel com get latest f filing insider trade amazon com inc,1.0,1.0,0.125
